0.5830571452474436,0.7485605401210081,0.6216165014063184,0.7168622196975668,0.4684293594439735,0.8251499573176155,0.5233045592412803,0.7914864844882972,0.4718983668520586,0.8231709714346795,0.7920849626514099,0.5223982473093384,0.7798191512711086,0.5405373328098273,0.45537188987969934,0.8324271492195248,0.7358486773473376,0.5990202341294725,0.7120806336885223,0.6270882617113054
0.5056426576123554,1.0156700947094806,0.6883125117770825,0.9019346565109773,0.42651468218374994,1.0513541098821775,0.6885634537191897,0.9017430946155075,0.580800575204838,0.9746440018417907,0.9098738818709717,0.6777829723248437,0.894538590515308,0.6978975201011514,0.5876967092899351,0.9705013221908729,0.8882573863648,0.7058746730495615,0.8748487575726063,0.7224263906157624
0.38559691390669576,1.006400007433061,0.8306509314604359,0.6866913317055512,0.5929510005634114,0.8999639247805895,0.8159459070984294,0.7041010095610958,0.8060291910318722,0.715431966143629,0.7022783563619754,0.8175151773277088,0.7360032227517294,0.7872897884989372,0.6209081608167033,0.8809080603597926,0.7323015031212725,0.7907341294657504,0.7030762294191899,0.8168290950996591
0.39895752733649664,0.7729856971516165,0.6469618501385985,0.5814760193547653,0.37354678322166024,0.7855805479797549,0.5889706371891131,0.6401465341220492,0.6130988054398671,0.6170768601946033,0.6411025738399642,0.5879298312172935,0.628034081078602,0.601869744731514,0.594753722868677,0.6347771307736841,0.6068312357956787,0.6232414041782777,0.598022203221391,0.6316988531520816
0.3390072663379743,0.6175446381690713,0.495276513858414,0.5009875064126568,0.404372517793239,0.5768623523986222,0.44894526872711094,0.5428954341757329,0.4621828896924209,0.5316712172356889,0.5428477702462063,0.44900290099289725,0.5253162374709758,0.4693933930198133,0.37742901228018205,0.5948400183667216,0.5116483959598275,0.4842553310734444,0.5125945805607024,0.4832536629360538
0.44541827443814624,0.7782169787867885,0.6216271043806357,0.6462188858079273,0.48794092604667605,0.7522850244184082,0.5085087649596208,0.7385377046804948,0.6024990536091248,0.6640888462213484,0.7402036605957265,0.5060806715496842,0.7411527556507334,0.5046897047363035,0.5249922937789236,0.7269127848292648,0.6871729667345899,0.5760316129039057,0.6591567820027605,0.6078909787250162
0.22268525092733754,0.2943874253355242,0.2707321641003603,0.25091188193823294,0.20142084265667867,0.30932559111674485,0.24572504507760887,0.27544850589149544,0.29667886267524496,0.21962315364727206,0.27704765948459725,0.24392062551239235,0.28618490815830816,0.23313274227073047,0.3057014723179914,0.2068798854380543,0.2575780070755189,0.2643978960719129,0.26050622073221696,0.2615132618741688
0.21464395872477265,0.47047228595957497,0.400060997632165,0.32766964926069503,0.41923809996719524,0.30274678595976207,0.405944122314476,0.3203522599130521,0.4063730498909217,0.3198079817568981,0.32402975398298356,0.40301478807457813,0.34389366042516273,0.38620376900342757,0.17913352478932704,0.4851055361152061,0.34141794011033305,0.38839411818909797,0.3176493012516956,0.40806264505266776
0.3727977465170177,0.9562362541662703,0.7590262875736689,0.6908292324172746,0.5944614721746903,0.836648965630154,0.7178577037872084,0.7335163602152738,0.749911252379346,0.7007132417365518,0.7312970900572447,0.720118392810455,0.7397078660783736,0.7114760758113273,0.5609098448205592,0.8595033912518802,0.7271573042548479,0.7242984111945361,0.6985839230984366,0.7518952293893773
0.39101504360232825,0.6821572086118702,0.5542052437850493,0.5577524265708069,0.3957597608974907,0.6794155085357048,0.4899397208565349,0.6149717810692537,0.5204402966794406,0.589383677392482,0.6156103072291641,0.48913717014522984,0.5884485222970354,0.5214974191603491,0.49541236770618835,0.6105717054599057,0.5704378141855612,0.541139466063665,0.569454592047315,0.5421740395672734
