0.32795,0.65891,0.44174,0.58871,0.33486,0.65542,0.46222,0.57277,0.38541,0.62704,0.60815,0.41458,0.57854,0.45498,0.41815,0.60569,0.60924,0.41297,0.55507,0.48334
0.31843,0.56003,0.42316,0.48577,0.32756,0.55474,0.4347,0.47547,0.3671,0.5294,0.50039,0.40576,0.47423,0.43605,0.32837,0.55426,0.50171,0.40412,0.44971,0.46129
0.29413,0.59307,0.4107,0.5192,0.27946,0.60012,0.43224,0.50141,0.39752,0.52936,0.51271,0.41877,0.50017,0.43367,0.41225,0.51797,0.50106,0.43264,0.47873,0.45723
0.45511,0.63423,0.48051,0.6152,0.44977,0.63802,0.561,0.54281,0.40889,0.66496,0.59405,0.50643,0.54229,0.5615,0.46885,0.62414,0.61317,0.4831,0.54081,0.56293
0.33326,0.59525,0.38467,0.56339,0.3262,0.59914,0.47574,0.48893,0.3113,0.60702,0.5343,0.42415,0.49828,0.46594,0.36723,0.57491,0.53611,0.42185,0.47117,0.49334
0.30983,0.62585,0.43473,0.54653,0.27806,0.6406,0.45266,0.53177,0.4061,0.56813,0.53794,0.44532,0.5325,0.45181,0.40468,0.56914,0.51975,0.46642,0.49299,0.49462
0.40264,0.57795,0.44933,0.54245,0.36784,0.6007,0.49533,0.50079,0.33856,0.61768,0.56088,0.42609,0.52267,0.47219,0.45101,0.54105,0.5441,0.44733,0.4991,0.49703
0.25998,0.59424,0.35939,0.53995,0.25839,0.59494,0.40164,0.50931,0.31056,0.56944,0.52775,0.37708,0.50498,0.40707,0.33519,0.5553,0.51178,0.39849,0.48075,0.43542
0.35233,0.62817,0.44666,0.565,0.33428,0.63795,0.42675,0.58018,0.36941,0.61828,0.62873,0.35132,0.57859,0.42891,0.44411,0.56701,0.61192,0.37984,0.55447,0.45967
0.29187,0.54454,0.40157,0.46953,0.26129,0.55985,0.45572,0.41717,0.35706,0.5042,0.42276,0.45054,0.42448,0.44892,0.35952,0.50245,0.41603,0.45676,0.39755,0.47293
0.49131,0.67159,0.5453,0.62855,0.45301,0.698,0.5545,0.62045,0.44749,0.70155,0.69353,0.45982,0.62737,0.54666,0.5546,0.62036,0.6762,0.48495,0.60009,0.57647
0.32522,0.57317,0.37555,0.54153,0.33297,0.5687,0.45462,0.47709,0.3441,0.56204,0.49263,0.43773,0.47744,0.45425,0.33992,0.56458,0.4914,0.43911,0.46386,0.46811
0.3897,0.52426,0.37552,0.53451,0.38093,0.53067,0.39041,0.52373,0.36731,0.54018,0.55735,0.34071,0.52469,0.38912,0.41409,0.50522,0.55588,0.34309,0.52523,0.38839
0.37209,0.655,0.47416,0.58536,0.39144,0.64362,0.42047,0.62505,0.41552,0.62834,0.67203,0.34036,0.62102,0.42639,0.47701,0.58304,0.66276,0.35808,0.61648,0.43293
0.41611,0.64818,0.47406,0.60708,0.39683,0.66015,0.50827,0.57874,0.37848,0.67085,0.63598,0.43453,0.59304,0.49151,0.43707,0.63423,0.63811,0.43139,0.54798,0.5413
0.34733,0.67624,0.44269,0.61803,0.35898,0.67013,0.42133,0.63278,0.40144,0.64559,0.66473,0.36887,0.63095,0.42407,0.43546,0.62314,0.65451,0.38673,0.61344,0.44902
0.33456,0.67127,0.41842,0.62246,0.3483,0.66424,0.40779,0.62948,0.39476,0.63773,0.63863,0.39329,0.62615,0.41288,0.39125,0.63989,0.63781,0.39462,0.60861,0.43831
0.38448,0.53733,0.43035,0.50135,0.39398,0.53041,0.45739,0.47681,0.3268,0.57424,0.55551,0.35771,0.46355,0.47082,0.39945,0.5263,0.56199,0.34744,0.45849,0.47574
0.3737,0.67278,0.47137,0.60835,0.36969,0.67499,0.41072,0.65084,0.4235,0.6426,0.68963,0.34161,0.65132,0.40995,0.43923,0.63195,0.69565,0.32916,0.62707,0.44617
0.42456,0.78151,0.47129,0.75426,0.42798,0.77964,0.48295,0.74684,0.4239,0.78187,0.7696,0.44579,0.7503,0.47757,0.39101,0.79883,0.76615,0.45169,0.70174,0.54642
0.30566,0.29895,0.37144,0.21172,0.34155,0.25717,0.336,0.26438,0.30483,0.29979,0.34693,0.24987,0.26722,0.33375,0.3552,0.23798,0.38248,0.19106,0.31009,0.29435
0.36515,0.6712,0.42807,0.63294,0.36153,0.67316,0.50419,0.57415,0.39263,0.65551,0.60172,0.47094,0.57627,0.50176,0.39312,0.65521,0.6204,0.44605,0.5607,0.5191
0.46934,0.75154,0.53673,0.705,0.4381,0.77017,0.53389,0.70715,0.47039,0.75088,0.7578,0.45917,0.70768,0.53318,0.54268,0.70042,0.75559,0.46279,0.69376,0.55117
0.3585,0.68304,0.45046,0.62622,0.34054,0.69217,0.43362,0.638,0.41699,0.64899,0.66463,0.39158,0.63963,0.43122,0.45041,0.62626,0.65368,0.4096,0.61032,0.47178
0.30126,0.61905,0.37967,0.5743,0.31899,0.6101,0.43149,0.53647,0.35124,0.59212,0.56231,0.39722,0.55285,0.41028,0.36841,0.58159,0.56509,0.39326,0.514,0.45802
0.30705,0.63329,0.42975,0.55736,0.29813,0.63754,0.41222,0.57045,0.36508,0.60171,0.60614,0.35768,0.56587,0.41848,0.42312,0.56242,0.59179,0.38095,0.54988,0.43929
0.28899,0.60385,0.44408,0.50095,0.22753,0.62959,0.40521,0.53288,0.3789,0.55189,0.54044,0.39506,0.48444,0.46203,0.41592,0.52456,0.48866,0.45756,0.46974,0.47697
0.36437,0.64014,0.40563,0.61482,0.3603,0.64244,0.46838,0.56847,0.38446,0.62828,0.59459,0.43474,0.57234,0.46365,0.38662,0.62695,0.62085,0.39634,0.57577,0.45938
0.52308,0.64277,0.54383,0.62532,0.45437,0.69305,0.51778,0.64705,0.48945,0.66874,0.69181,0.45626,0.64161,0.52451,0.53842,0.62998,0.66612,0.493,0.59302,0.57888
0.40414,0.5956,0.41717,0.58654,0.39636,0.6008,0.42236,0.58282,0.4323,0.57548,0.60766,0.38577,0.57923,0.42726,0.45108,0.56089,0.60684,0.38705,0.57882,0.42781
0.42528,0.64744,0.46513,0.61943,0.40495,0.66034,0.47694,0.61038,0.3759,0.6773,0.66102,0.40385,0.60973,0.47778,0.44158,0.63644,0.65769,0.40924,0.58275,0.51034
0.28777,0.31526,0.35791,0.23258,0.31841,0.28427,0.32172,0.28052,0.30538,0.29823,0.3543,0.23805,0.28222,0.32024,0.37329,0.207,0.36747,0.21717,0.31539,0.28763
0.40236,0.66978,0.47734,0.61858,0.48632,0.61155,0.47683,0.61897,0.49618,0.60357,0.6223,0.47249,0.6567,0.42337,0.37538,0.68526,0.62869,0.46395,0.56684,0.53777
0.44119,0.76421,0.51,0.72012,0.42241,0.77475,0.51356,0.71758,0.44917,0.75955,0.76372,0.44205,0.71828,0.51259,0.51845,0.71406,0.76182,0.4453,0.70377,0.53234
0.31222,0.729,0.42105,0.67204,0.32331,0.72415,0.4302,0.66622,0.38246,0.69473,0.68939,0.39201,0.67203,0.42107,0.40008,0.68473,0.6828,0.40337,0.63417,0.47619
0.41345,0.52933,0.42252,0.52212,0.41228,0.53025,0.48055,0.46926,0.33674,0.58116,0.53262,0.4092,0.46509,0.48459,0.42042,0.52381,0.53604,0.40472,0.473,0.47687
0.36615,0.539,0.41461,0.50268,0.3384,0.55685,0.48514,0.43501,0.35567,0.54598,0.44957,0.47167,0.44868,0.47252,0.33988,0.55594,0.43968,0.48091,0.4067,0.5091
0.3046,0.64826,0.43486,0.56914,0.32835,0.63656,0.38808,0.60201,0.42247,0.5784,0.61574,0.36592,0.59974,0.39158,0.41159,0.5862,0.60531,0.38291,0.56698,0.43767
0.32067,0.58404,0.39482,0.53671,0.31847,0.58525,0.45213,0.48941,0.36292,0.55877,0.49579,0.44511,0.49059,0.45084,0.36482,0.55753,0.48027,0.46182,0.4552,0.48654
0.28655,0.37028,0.35822,0.30148,0.31852,0.34316,0.37851,0.27558,0.29387,0.3645,0.35426,0.30613,0.29117,0.36665,0.36332,0.29531,0.36375,0.29479,0.29891,0.36037
0.29926,0.60458,0.38551,0.55359,0.33045,0.58812,0.40041,0.54291,0.36811,0.56531,0.56634,0.36653,0.55324,0.38602,0.39054,0.55006,0.57105,0.35913,0.52722,0.42086
0.43328,0.58621,0.45732,0.56765,0.36773,0.6294,0.53323,0.49703,0.3826,0.62048,0.50217,0.52839,0.5281,0.50247,0.31704,0.65639,0.49697,0.53328,0.43737,0.58316
0.41352,0.6042,0.45113,0.57666,0.40974,0.60677,0.49592,0.53862,0.39175,0.61854,0.58021,0.44655,0.53771,0.49691,0.46125,0.56859,0.57448,0.45391,0.54448,0.48948
0.29901,0.59152,0.4062,0.52374,0.29497,0.59355,0.40331,0.52597,0.34448,0.56625,0.53779,0.38741,0.49698,0.43853,0.36676,0.55208,0.50054,0.43447,0.4817,0.45527
0.35988,0.506,0.43874,0.43939,0.29372,0.54706,0.43762,0.44051,0.37258,0.49673,0.44975,0.42811,0.43278,0.44525,0.32288,0.53038,0.45489,0.42264,0.39127,0.48214
0.32018,0.39375,0.38894,0.32601,0.32061,0.3934,0.3572,0.36051,0.32296,0.39147,0.43601,0.25972,0.36094,0.35676,0.40449,0.3065,0.42652,0.27503,0.35777,0.35994
0.34207,0.59117,0.42814,0.53216,0.33928,0.59277,0.41145,0.54516,0.37236,0.57257,0.58399,0.35418,0.54708,0.4089,0.4169,0.541,0.58169,0.35795,0.52979,0.43107
0.32999,0.61783,0.49107,0.49946,0.45866,0.52938,0.46234,0.52616,0.45052,0.53632,0.56158,0.41862,0.52693,0.46147,0.36927,0.59519,0.5557,0.42639,0.50627,0.48405
0.34771,0.64068,0.43301,0.58641,0.33209,0.64892,0.43559,0.5845,0.4296,0.58892,0.58693,0.43231,0.59256,0.42456,0.42071,0.59529,0.62955,0.36747,0.56834,0.45648
0.38463,0.60463,0.43032,0.57301,0.36544,0.61641,0.45077,0.55706,0.37504,0.61062,0.60165,0.38928,0.56334,0.4429,0.44154,0.56441,0.59025,0.40635,0.53865,0.47261
0.42201,0.62915,0.46639,0.59699,0.38613,0.65179,0.47649,0.58897,0.41161,0.636,0.64045,0.40465,0.59046,0.47463,0.48824,0.57926,0.62745,0.42453,0.57796,0.48977
0.29684,0.61136,0.41476,0.53838,0.28685,0.61611,0.3977,0.5511,0.34136,0.58767,0.59563,0.32727,0.55869,0.38696,0.40554,0.54536,0.59459,0.32915,0.53659,0.41707
0.38289,0.52253,0.41151,0.5003,0.36331,0.53633,0.45245,0.46361,0.33689,0.55331,0.51658,0.39088,0.47291,0.44272,0.41967,0.49348,0.50363,0.40744,0.45718,0.45895
0.34668,0.7091,0.39224,0.68495,0.35702,0.70395,0.46248,0.63962,0.34386,0.71047,0.66745,0.42132,0.64435,0.45588,0.36727,0.69866,0.66958,0.41793,0.61891,0.48985
0.33114,0.61493,0.43556,0.54596,0.3075,0.62709,0.43708,0.54475,0.37293,0.59052,0.58472,0.38196,0.5462,0.43526,0.43566,0.54589,0.57551,0.3957,0.52913,0.45586
0.3073,0.69615,0.44753,0.61544,0.21836,0.72895,0.42758,0.62947,0.38703,0.65518,0.63785,0.41498,0.59537,0.47391,0.41764,0.63611,0.60812,0.45744,0.58126,0.49111
0.30767,0.60031,0.40737,0.53766,0.32643,0.59032,0.41668,0.53048,0.37762,0.55896,0.55407,0.38475,0.53634,0.40911,0.38128,0.55646,0.55663,0.38104,0.50479,0.44745
0.37925,0.59795,0.46317,0.53559,0.36163,0.60877,0.46753,0.53178,0.35737,0.61128,0.59456,0.38455,0.53501,0.46383,0.45097,0.5459,0.58726,0.3956,0.51902,0.48165
0.48939,0.7113,0.47889,0.71841,0.46264,0.72898,0.43961,0.7431,0.50592,0.69964,0.76482,0.40063,0.74544,0.43563,0.46954,0.72456,0.76346,0.40321,0.70592,0.49712
0.32332,0.44017,0.3703,0.40144,0.36863,0.40298,0.39129,0.38102,0.30035,0.45615,0.41144,0.35916,0.42411,0.34411,0.29415,0.46017,0.48241,0.25604,0.41502,0.35501
0.32523,0.50549,0.37879,0.4667,0.3032,0.519,0.47166,0.37259,0.31416,0.51244,0.40981,0.43972,0.38864,0.45853,0.36333,0.47883,0.40953,0.43997,0.37714,0.46803
0.26825,0.57017,0.39068,0.4944,0.20575,0.59559,0.37085,0.50944,0.36572,0.51314,0.49653,0.38796,0.49656,0.38792,0.34641,0.52636,0.49889,0.38492,0.46634,0.42378
